date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:25	74567/74567	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:25%20GMT	https://compology.com/industries/waste-and-recycling/	compology.com/industries/waste-and-recycling/index.html	(from https://compology.com/)
10:57:26	105902/105902	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:25%20GMT	https://compology.com/industries/brokers-and-facilities-services/	compology.com/industries/brokers-and-facilities-services/index.html	(from https://compology.com/)
10:57:27	181137/181137	---M--	200	added ('OK')	image/jpeg	etag:%2260b6846e-2c391%22	https://compology.com/wp-content/uploads/2021/06/Dumpster-Monitoring_Final_small.jpg	compology.com/wp-content/uploads/2021/06/Dumpster-Monitoring_Final_small.jpg	(from https://compology.com/)
10:57:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2013:57:27%20GMT	http://compology.com/industries/multifamily/	compology.com/industries/multifamily/index.html	(from https://compology.com/)
10:57:29	4641/4641	---M--	200	added ('OK')	image/png	etag:%225eac83b7-1221%22	https://compology.com/wp-content/uploads/2020/04/Customer-Logo-Waste-Management-22333C.png	compology.com/wp-content/uploads/2020/04/Customer-Logo-Waste-Management-22333C.png	(from https://compology.com/)
10:57:29	76183/76183	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:27%20GMT	https://compology.com/industries/government/	compology.com/industries/government/index.html	(from https://compology.com/)
10:57:29	73977/73977	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:27%20GMT	https://compology.com/industries/scrap-metal-haulers/	compology.com/industries/scrap-metal-haulers/index.html	(from https://compology.com/)
10:57:29	4322/4322	---M--	200	added ('OK')	image/png	etag:%225eac834c-10e2%22	https://compology.com/wp-content/uploads/2020/04/Customer-Logo-Waste-Management.png	compology.com/wp-content/uploads/2020/04/Customer-Logo-Waste-Management.png	(from https://compology.com/)
10:57:30	74548/74548	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:29%20GMT	https://compology.com/industries/cd-and-industrial-haulers/	compology.com/industries/cd-and-industrial-haulers/index.html	(from https://compology.com/)
10:57:30	9057/9057	---M--	200	added ('OK')	image/png	etag:%22604a8ac7-2361%22	https://compology.com/wp-content/uploads/2021/03/Customer-Logo-Burger-King_navy.png	compology.com/wp-content/uploads/2021/03/Customer-Logo-Burger-King_navy.png	(from https://compology.com/)
10:57:31	89850/89850	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:31%20GMT	https://compology.com/solutions/automated-rightsizing/	compology.com/solutions/automated-rightsizing/index.html	(from https://compology.com/)
10:57:31	96158/96158	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:31%20GMT	https://compology.com/solutions/sustainability/	compology.com/solutions/sustainability/index.html	(from https://compology.com/)
10:57:31	75337/75337	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:31%20GMT	https://compology.com/industries/commercial-recycling-haulers/	compology.com/industries/commercial-recycling-haulers/index.html	(from https://compology.com/)
10:57:31	76253/76253	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:31%20GMT	https://compology.com/industries/trucking/	compology.com/industries/trucking/index.html	(from https://compology.com/)
10:57:32	8020/8020	---M--	200	added ('OK')	image/png	etag:%22604a8ad6-1f54%22	https://compology.com/wp-content/uploads/2021/03/Customer-Logo-Burger-King.png	compology.com/wp-content/uploads/2021/03/Customer-Logo-Burger-King.png	(from https://compology.com/)
10:57:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2013:57:33%20GMT	https://compology.com/industries/state-and-local-government/	compology.com/industries/state-and-local-government/index.html	(from https://compology.com/)
10:57:33	90559/90559	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:33%20GMT	https://compology.com/solutions/contamination-reduction/	compology.com/solutions/contamination-reduction/index.html	(from https://compology.com/)
10:57:33	79481/79481	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:33%20GMT	https://compology.com/solutions/asset-management/	compology.com/solutions/asset-management/index.html	(from https://compology.com/)
10:57:33	78056/78056	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:33%20GMT	https://compology.com/solutions/haul-management/	compology.com/solutions/haul-management/index.html	(from https://compology.com/)
10:57:34	4359/4359	---M--	200	added ('OK')	image/png	etag:%225eac83b5-1107%22	https://compology.com/wp-content/uploads/2020/04/Customer-Logo-Google-22333C.png	compology.com/wp-content/uploads/2020/04/Customer-Logo-Google-22333C.png	(from https://compology.com/)
10:57:35	90670/90670	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:35%20GMT	https://compology.com/products/trailer-monitoring/	compology.com/products/trailer-monitoring/index.html	(from https://compology.com/)
10:57:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2013:57:35%20GMT	https://compology.com/products/dumpster-monitoring/	compology.com/products/dumpster-monitoring/index.html	(from https://compology.com/)
10:57:35	81448/81448	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:35%20GMT	https://compology.com/solutions/billing-for-contamination/	compology.com/solutions/billing-for-contamination/index.html	(from https://compology.com/)
10:57:35	85215/85215	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:35%20GMT	https://compology.com/products/partnerships-and-integrations/	compology.com/products/partnerships-and-integrations/index.html	(from https://compology.com/)
10:57:36	4003/4003	---M--	200	added ('OK')	image/png	etag:%225eac8349-fa3%22	https://compology.com/wp-content/uploads/2020/04/Customer-Logo-Google.png	compology.com/wp-content/uploads/2020/04/Customer-Logo-Google.png	(from https://compology.com/)
10:57:37	2652/2652	---M--	200	added ('OK')	image/png	etag:%225eac83a6-a5c%22	https://compology.com/wp-content/uploads/2020/04/Customer-Logo-ADT-22333C.png	compology.com/wp-content/uploads/2020/04/Customer-Logo-ADT-22333C.png	(from https://compology.com/)
10:57:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2013:57:38%20GMT	http://compology.com/compology-and-esg/	compology.com/compology-and-esg/index.html	(from https://compology.com/)
10:57:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2013:57:38%20GMT	http://compology.com/about-us/leadership/	compology.com/about-us/leadership/index.html	(from https://compology.com/)
10:57:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2013:57:38%20GMT	http://compology.com/b-corp/	compology.com/b-corp/index.html	(from https://compology.com/)
10:57:38	78323/78323	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:38%20GMT	https://compology.com/about-us/our-company/	compology.com/about-us/our-company/index.html	(from https://compology.com/)
10:57:39	2542/2542	---M--	200	added ('OK')	image/png	etag:%225eac8348-9ee%22	https://compology.com/wp-content/uploads/2020/04/Customer-Logo-ADT.png	compology.com/wp-content/uploads/2020/04/Customer-Logo-ADT.png	(from https://compology.com/)
10:57:40	87112/87112	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:40%20GMT	https://compology.com/careers/	compology.com/careers/index.html	(from https://compology.com/)
10:57:41	89127/89127	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:40%20GMT	https://compology.com/blog/	compology.com/blog/index.html	(from https://compology.com/)
10:57:41	77243/77243	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:40%20GMT	https://compology.com/press/	compology.com/press/index.html	(from https://compology.com/)
10:57:41	13251/13251	---M--	200	added ('OK')	image/png	etag:%225f62d1f1-33c3%22	https://compology.com/wp-content/uploads/2020/09/RealPage_Logo_Base-1.png	compology.com/wp-content/uploads/2020/09/RealPage_Logo_Base-1.png	(from https://compology.com/)
10:57:41	10102/10102	---M--	200	added ('OK')	image/png	etag:%225f62d1f9-2776%22	https://compology.com/wp-content/uploads/2020/09/RealPage_Logo-2.png	compology.com/wp-content/uploads/2020/09/RealPage_Logo-2.png	(from https://compology.com/)
10:57:42	10416/10416	---M--	200	added ('OK')	image/png	etag:%2260b13550-28b0%22	https://compology.com/wp-content/uploads/2021/05/JLL_Logo_dark.png	compology.com/wp-content/uploads/2021/05/JLL_Logo_dark.png	(from https://compology.com/)
10:57:43	10934/10934	---M--	200	added ('OK')	image/png	etag:%2260b13831-2ab6%22	https://compology.com/wp-content/uploads/2021/05/JLL_Logo_white-1.png	compology.com/wp-content/uploads/2021/05/JLL_Logo_white-1.png	(from https://compology.com/)
10:57:44	7177/7177	---M--	200	added ('OK')	image/png	etag:%2260b13516-1c09%22	https://compology.com/wp-content/uploads/2021/05/SkyBitz_Logo_dark.png	compology.com/wp-content/uploads/2021/05/SkyBitz_Logo_dark.png	(from https://compology.com/)
10:57:45	6556/6556	---M--	200	added ('OK')	image/png	etag:%2260b1350d-199c%22	https://compology.com/wp-content/uploads/2021/05/SkyBitz_Logo_white.png	compology.com/wp-content/uploads/2021/05/SkyBitz_Logo_white.png	(from https://compology.com/)
10:57:49	213807/213807	---M--	200	added ('OK')	image/jpeg	etag:%225ebc8428-3432f%22	https://compology.com/wp-content/uploads/2020/04/Compology_ADT-Teaser-16x9-200324-1920x1080.jpg	compology.com/wp-content/uploads/2020/04/Compology_ADT-Teaser-16x9-200324-1920x1080.jpg	(from https://compology.com/)
10:57:49	1836686/1836686	---M--	200	added ('OK')	image/png	etag:%2260ba9289-1c068e%22	https://compology.com/wp-content/uploads/2021/06/Screen-Shot-2021-06-04-at-1.51.07-PM-1920x1044.png	compology.com/wp-content/uploads/2021/06/Screen-Shot-2021-06-04-at-1.51.07-PM-1920x1044.png	(from https://compology.com/)
10:57:50	87094/87094	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:57:50%20GMT	https://compology.com/blog/hear-it-from-apple-we-were-overestimating-waste/	compology.com/blog/hear-it-from-apple-we-were-overestimating-waste/index.html	(from https://compology.com/)
10:57:51	6476/6476	---M--	200	added ('OK')	image/png	etag:%2261673d84-194c%22	https://compology.com/wp-content/uploads/2021/10/Axios_Retail_white-1.png	compology.com/wp-content/uploads/2021/10/Axios_Retail_white-1.png	(from https://compology.com/)
10:57:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Dec%202022%2013:57:49%20GMT	https://compology.com/fortune-500-grainger-features-waste-metering-impact-in-2021-esg-report/	compology.com/fortune-500-grainger-features-waste-metering-impact-in-2021-esg-report/index.html	(from https://compology.com/)
10:57:52	12903497/12903497	---M--	200	added ('OK')	image/png	etag:%2260b022ef-c4e449%22	https://compology.com/wp-content/uploads/2021/05/Screen-Shot-2021-03-11-at-3.37.55-PM.png	compology.com/wp-content/uploads/2021/05/Screen-Shot-2021-03-11-at-3.37.55-PM.png	(from https://compology.com/)
10:57:52	6926/6926	---M--	200	added ('OK')	image/png	etag:%2261673d87-1b0e%22	https://compology.com/wp-content/uploads/2021/10/Axios_Retail_dark-1.png	compology.com/wp-content/uploads/2021/10/Axios_Retail_dark-1.png	(from https://compology.com/)
10:57:53	52643/52643	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202022%2013:57:51%20GMT	https://compology.com/live-on-cnn-why-mcdonalds-restaurants-are-putting-cameras-in-their-dumpsters/	compology.com/live-on-cnn-why-mcdonalds-restaurants-are-putting-cameras-in-their-dumpsters/index.html	(from https://compology.com/)
10:57:53	7734/7734	---M--	200	added ('OK')	image/png	etag:%2261673e1c-1e36%22	https://compology.com/wp-content/uploads/2021/10/Wall-Street-Journal_Retail_white.png	compology.com/wp-content/uploads/2021/10/Wall-Street-Journal_Retail_white.png	(from https://compology.com/)
10:57:54	8087/8087	---M--	200	added ('OK')	image/png	etag:%2261673e1f-1f97%22	https://compology.com/wp-content/uploads/2021/10/Wall-Street-Journal_Retail_dark.png	compology.com/wp-content/uploads/2021/10/Wall-Street-Journal_Retail_dark.png	(from https://compology.com/)
10:57:55	7996/7996	---M--	200	added ('OK')	image/png	etag:%2261673e32-1f3c%22	https://compology.com/wp-content/uploads/2021/10/CNN_Retail_white.png	compology.com/wp-content/uploads/2021/10/CNN_Retail_white.png	(from https://compology.com/)
10:57:56	8118/8118	---M--	200	added ('OK')	image/png	etag:%2261673e35-1fb6%22	https://compology.com/wp-content/uploads/2021/10/CNN_Retail_dark.png	compology.com/wp-content/uploads/2021/10/CNN_Retail_dark.png	(from https://compology.com/)
10:57:57	8561/8561	---M--	200	added ('OK')	image/png	etag:%2261673e43-2171%22	https://compology.com/wp-content/uploads/2021/10/Fast-Company_Retail_white.png	compology.com/wp-content/uploads/2021/10/Fast-Company_Retail_white.png	(from https://compology.com/)
10:57:58	8821/8821	---M--	200	added ('OK')	image/png	etag:%2261673e46-2275%22	https://compology.com/wp-content/uploads/2021/10/Fast-Company_Retail_dark.png	compology.com/wp-content/uploads/2021/10/Fast-Company_Retail_dark.png	(from https://compology.com/)
10:57:59	3077/3077	---M--	200	added ('OK')	image/png	etag:%2261673e54-c05%22	https://compology.com/wp-content/uploads/2021/10/Tech-Crunch_Retail_white.png	compology.com/wp-content/uploads/2021/10/Tech-Crunch_Retail_white.png	(from https://compology.com/)
10:58:00	3085/3085	---M--	200	added ('OK')	image/png	etag:%2261673e58-c0d%22	https://compology.com/wp-content/uploads/2021/10/Tech-Crunch_Retail_dark.png	compology.com/wp-content/uploads/2021/10/Tech-Crunch_Retail_dark.png	(from https://compology.com/)
10:58:02	397830/397830	---M--	200	added ('OK')	image/png	etag:%225eac87fe-61206%22	https://compology.com/wp-content/uploads/2020/04/Fullness-65_Mobile.png	compology.com/wp-content/uploads/2020/04/Fullness-65_Mobile.png	(from https://compology.com/)
10:58:03	375609/375609	---M--	200	added ('OK')	image/png	etag:%225eac87fe-5bb39%22	https://compology.com/wp-content/uploads/2020/04/Contamination-4_Mobile.png	compology.com/wp-content/uploads/2020/04/Contamination-4_Mobile.png	(from https://compology.com/)
10:58:04	370052/370052	---M--	200	added ('OK')	image/png	etag:%225eac87ff-5a584%22	https://compology.com/wp-content/uploads/2020/04/Location-4_Mobile.png	compology.com/wp-content/uploads/2020/04/Location-4_Mobile.png	(from https://compology.com/)
10:58:05	481820/481820	---M--	200	added ('OK')	image/png	etag:%225ebb3054-75a1c%22	https://compology.com/wp-content/uploads/2020/05/Activity-3a-3.png	compology.com/wp-content/uploads/2020/05/Activity-3a-3.png	(from https://compology.com/)
10:58:06	658641/658641	---M--	200	added ('OK')	image/png	etag:%225eac86e0-a0cd1%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Fullness-0_.png	compology.com/wp-content/uploads/2020/04/FCLA-Fullness-0_.png	(from https://compology.com/)
10:58:08	700782/700782	---M--	200	added ('OK')	image/png	etag:%225eac86e1-ab16e%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Fullness-25_.png	compology.com/wp-content/uploads/2020/04/FCLA-Fullness-25_.png	(from https://compology.com/)
10:58:09	795386/795386	---M--	200	added ('OK')	image/png	etag:%225eac86e2-c22fa%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Fullness-50_.png	compology.com/wp-content/uploads/2020/04/FCLA-Fullness-50_.png	(from https://compology.com/)
10:58:09	886297/886297	---M--	200	added ('OK')	image/png	etag:%225eac86e4-d8619%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Fullness-65_.png	compology.com/wp-content/uploads/2020/04/FCLA-Fullness-65_.png	(from https://compology.com/)
10:58:11	726516/726516	---M--	200	added ('OK')	image/png	etag:%225eac86dc-b15f4%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Contamination-1.png	compology.com/wp-content/uploads/2020/04/FCLA-Contamination-1.png	(from https://compology.com/)
10:58:12	820976/820976	---M--	200	added ('OK')	image/png	etag:%225eac86dd-c86f0%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Contamination-2.png	compology.com/wp-content/uploads/2020/04/FCLA-Contamination-2.png	(from https://compology.com/)
10:58:13	826100/826100	---M--	200	added ('OK')	image/png	etag:%225eac86de-c9af4%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Contamination-3.png	compology.com/wp-content/uploads/2020/04/FCLA-Contamination-3.png	(from https://compology.com/)
10:58:14	787450/787450	---M--	200	added ('OK')	image/png	etag:%225eac86df-c03fa%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Contamination-4.png	compology.com/wp-content/uploads/2020/04/FCLA-Contamination-4.png	(from https://compology.com/)
10:58:16	822253/822253	---M--	200	added ('OK')	image/png	etag:%225eac86e5-c8bed%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Location-1.png	compology.com/wp-content/uploads/2020/04/FCLA-Location-1.png	(from https://compology.com/)
10:58:16	832212/832212	---M--	200	added ('OK')	image/png	etag:%225eac86e6-cb2d4%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Location-2.png	compology.com/wp-content/uploads/2020/04/FCLA-Location-2.png	(from https://compology.com/)
10:58:17	851562/851562	---M--	200	added ('OK')	image/png	etag:%225eac86e8-cfe6a%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Location-4.png	compology.com/wp-content/uploads/2020/04/FCLA-Location-4.png	(from https://compology.com/)
10:58:18	828929/828929	---M--	200	added ('OK')	image/png	etag:%225eac86e7-ca601%22	https://compology.com/wp-content/uploads/2020/04/FCLA-Location-3.png	compology.com/wp-content/uploads/2020/04/FCLA-Location-3.png	(from https://compology.com/)
10:58:19	234877/234877	---M--	200	added ('OK')	image/png	etag:%225ebb304c-3957d%22	https://compology.com/wp-content/uploads/2020/05/Activity-1a-1.png	compology.com/wp-content/uploads/2020/05/Activity-1a-1.png	(from https://compology.com/)
10:58:20	363538/363538	---M--	200	added ('OK')	image/png	etag:%225ebb304f-58c12%22	https://compology.com/wp-content/uploads/2020/05/Activity-2a-1.png	compology.com/wp-content/uploads/2020/05/Activity-2a-1.png	(from https://compology.com/)
10:58:21	481820/481820	---M--	200	added ('OK')	image/png	etag:%225ebb3051-75a1c%22	https://compology.com/wp-content/uploads/2020/05/Activity-3a-2.png	compology.com/wp-content/uploads/2020/05/Activity-3a-2.png	(from https://compology.com/)
10:58:22	635704/635704	---M--	200	added ('OK')	image/jpeg	etag:%2260ae8b02-9b338%22	https://compology.com/wp-content/uploads/2021/05/Dumpster-Monitoring_r2.jpg	compology.com/wp-content/uploads/2021/05/Dumpster-Monitoring_r2.jpg	(from https://compology.com/)
10:58:22	92336/92336	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:58:22%20GMT	https://compology.com/products/waste-metering/	compology.com/products/waste-metering/index.html	(from https://compology.com/)
10:58:22	73530/73530	---M--	200	added ('OK')	image/jpeg	etag:%2260ae8b08-11f3a%22	https://compology.com/wp-content/uploads/2021/05/Dumpster-Monitoring_r2-540x540.jpg	compology.com/wp-content/uploads/2021/05/Dumpster-Monitoring_r2-540x540.jpg	(from https://compology.com/)
10:58:25	204976/204976	---M--	200	added ('OK')	image/png	etag:%225eb1d5d2-320b0%22	https://compology.com/wp-content/uploads/2020/05/TrailerMonitoring_New-3-540x540.png	compology.com/wp-content/uploads/2020/05/TrailerMonitoring_New-3-540x540.png	(from https://compology.com/)
10:58:25	821015/821015	---M--	200	added ('OK')	image/png	etag:%225eb1d59e-c8717%22	https://compology.com/wp-content/uploads/2020/05/TrailerMonitoring_New-3.png	compology.com/wp-content/uploads/2020/05/TrailerMonitoring_New-3.png	(from https://compology.com/)
10:58:27	716967/716967	---M--	200	added ('OK')	image/png	etag:%225eac88ef-af0a7%22	https://compology.com/wp-content/uploads/2020/05/API_Hero-1-960x540.png	compology.com/wp-content/uploads/2020/05/API_Hero-1-960x540.png	(from https://compology.com/)
10:58:28	2957525/2957525	---M--	200	added ('OK')	image/png	etag:%225eac88f0-2d20d5%22	https://compology.com/wp-content/uploads/2020/05/API_Hero-1-1920x1080.png	compology.com/wp-content/uploads/2020/05/API_Hero-1-1920x1080.png	(from https://compology.com/)
10:58:28	74567/74567	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:58:27%20GMT	https://compology.com/industries/waste-and-recycling	compology.com/industries/waste-and-recycling.html	(from https://compology.com/)
10:58:31	280110/280110	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ebf0b84-4462e%22	https://compology.com/wp-content/themes/compology/js/compiled-scripts.js?ver=2.0	compology.com/wp-content/themes/compology/js/compiled-scriptsd5f7.js	(from https://compology.com/)
10:59:22	293/293	---M--	500	error ('Internal%20Server%20Error')	text/xml	etag:%22509f9069b094d62f085215c5132df574%22	https://compology.com/feed/	compology.com/feed/index.html	(from https://compology.com/)
10:59:22	55134/55134	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:58:29%20GMT	https://compology.com/about-us/careers/	compology.com/about-us/careers/index.html	(from https://compology.com/)
10:59:22	89640/89640	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:58:29%20GMT	https://compology.com/customer-stories/	compology.com/customer-stories/index.html	(from https://compology.com/)
10:59:22	62756/62756	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2013:58:29%20GMT	https://compology.com/privacy-notice/	compology.com/privacy-notice/index.html	(from https://compology.com/)
10:59:23	146/146	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202022%2013:59:23%20GMT	https://compology.com/wp-content/themes/compology/fonts/opensans/OpenSans-Regular-webfont.eot	compology.com/wp-content/themes/compology/fonts/opensans/OpenSans-Regular-webfont.46.delayed	(from https://compology.com/wp-content/themes/compology/style.css?ver=1645046643)
10:59:24	146/146	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202022%2013:59:24%20GMT	https://compology.com/wp-content/themes/compology/fonts/opensans/OpenSans-Regular-webfont.eot?	compology.com/wp-content/themes/compology/fonts/opensans/OpenSans-Regular-webfontd41d.eot	(from https://compology.com/wp-content/themes/compology/style.css?ver=1645046643)
10:59:25	146/146	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202022%2013:59:25%20GMT	https://compology.com/wp-content/themes/compology/fonts/opensans/OpenSans-Regular-webfont.woff	compology.com/wp-content/themes/compology/fonts/opensans/OpenSans-Regular-webfont.woff	(from https://compology.com/wp-content/themes/compology/style.css?ver=1645046643)
